subjects	S	prime	R	rt
8	cat	MEOW	cat	0.331869712700562
8	cat	MEOW	cat	0.415518062313191
8	dog	MEOW	dog	0.333225735862496
8	dog	MEOW	dog	0.635891739524085
8	cat	MEOW	dog	0.374376256641128
8	cat	MEOW	dog	0.306233006240352
8	cat	WOOF	cat	0.391700641687703
8	dog	WOOF	dog	0.425363063756562
8	dog	WOOF	cat	0.444423160302689
8	cat	WOOF	cat	0.377388003728464
8	dog	MEOW	dog	0.328191822130415
8	cat	MEOW	dog	0.782508465931654
8	dog	WOOF	dog	0.773591989873261
8	cat	WOOF	cat	0.353568977857397
8	cat	WOOF	dog	0.24351819873654
8	dog	WOOF	dog	0.248042088218793
8	dog	WOOF	dog	0.467164618803837
8	dog	MEOW	dog	0.445506766691305
8	cat	MEOW	cat	0.661685743265354
8	cat	WOOF	cat	0.594492713467854
8	cat	WOOF	cat	0.740386834934812
8	cat	WOOF	cat	0.252590871060212
8	dog	WOOF	dog	1.03212199027899
8	cat	WOOF	cat	0.744911175910923
8	dog	MEOW	dog	0.221984971044357
8	cat	MEOW	cat	0.319612595992344
8	cat	MEOW	cat	0.769175225889852
8	cat	WOOF	dog	0.476212695683015
8	dog	WOOF	dog	0.242259582822326
8	cat	MEOW	cat	0.896666405953452
8	dog	WOOF	cat	0.508042635301672
8	cat	MEOW	cat	0.310309361238477
8	cat	WOOF	cat	0.565404418815575
8	dog	WOOF	cat	0.229109792020056
8	dog	MEOW	dog	0.27684978394917
8	cat	WOOF	dog	0.22817638045629
8	cat	MEOW	cat	0.735830484215114
8	cat	WOOF	dog	0.301641046953477
8	dog	MEOW	cat	0.242960200173624
8	cat	MEOW	dog	0.701859929285631
8	dog	WOOF	cat	0.673159730164543
8	cat	WOOF	cat	0.229740755344032
8	cat	MEOW	cat	0.26503300679071
8	cat	MEOW	cat	0.385265577116016
8	cat	MEOW	cat	0.786766711635081
8	dog	WOOF	dog	0.387550033099607
8	dog	WOOF	dog	0.497000376312579
8	cat	MEOW	dog	0.222305625966701
8	cat	WOOF	cat	0.292965388677353
8	cat	MEOW	cat	0.342702660664197
8	dog	MEOW	dog	0.346871853730599
8	dog	MEOW	dog	0.383350115421898
8	dog	MEOW	dog	0.697818360630226
8	cat	WOOF	cat	0.350750847683475
8	cat	MEOW	dog	0.490938813404778
8	cat	MEOW	cat	0.307672204136361
8	dog	MEOW	dog	0.32155195014914
8	dog	MEOW	dog	0.2711290386989
8	cat	WOOF	cat	0.252599927829161
8	cat	WOOF	dog	0.336343869402813
8	cat	MEOW	cat	0.587924919045596
8	cat	WOOF	cat	0.350964225495583
8	dog	MEOW	dog	0.491603410746042
8	cat	MEOW	dog	0.474934259886051
8	dog	MEOW	dog	0.219508597558758
8	cat	MEOW	dog	0.776474703793136
8	cat	MEOW	cat	0.775507004989669
8	cat	MEOW	cat	0.379981980150185
8	cat	WOOF	cat	0.2195810348432
8	cat	MEOW	cat	0.636387865780897
8	cat	MEOW	cat	0.884073298174144
8	cat	WOOF	cat	0.539469852213093
8	dog	WOOF	dog	0.775189168011002
8	cat	MEOW	dog	0.219401366525369
8	cat	MEOW	cat	0.41516368657966
8	dog	WOOF	dog	0.255459445549591
8	dog	MEOW	dog	0.276789330565309
8	cat	MEOW	cat	0.384324894097367
8	cat	MEOW	cat	0.249838034156166
8	cat	MEOW	dog	0.519557233960531
8	cat	MEOW	dog	0.388056159375931
8	cat	MEOW	cat	0.752633342664178
8	cat	WOOF	cat	0.526041542950498
8	dog	MEOW	dog	0.348857854278778
8	dog	MEOW	cat	0.458217567470262
8	cat	MEOW	cat	0.255238973284512
8	dog	WOOF	dog	0.607006559899062
8	cat	WOOF	cat	0.290358525560714
8	dog	MEOW	dog	0.826208352071607
8	dog	WOOF	cat	0.530693337471541
8	cat	WOOF	cat	0.236161546824882
8	dog	MEOW	dog	0.415966461225343
8	cat	WOOF	cat	0.257509592018835
8	dog	WOOF	dog	0.577541976284725
8	cat	WOOF	cat	0.2060323458019
8	dog	MEOW	cat	0.711666932464767
8	cat	WOOF	cat	0.354523289216234
8	cat	WOOF	cat	0.456299273934136
8	cat	MEOW	dog	0.288628384167155
8	cat	WOOF	cat	0.397233637219459
8	dog	WOOF	dog	0.451671352218782
8	dog	MEOW	cat	0.463760756781702
8	dog	WOOF	dog	0.678797443869917
8	cat	MEOW	cat	0.257409531684161
8	dog	WOOF	dog	0.225271306613767
8	cat	WOOF	cat	0.263083262916008
8	dog	MEOW	cat	0.392537447019848
8	dog	MEOW	dog	0.306022094669314
8	cat	MEOW	cat	0.997229795628721
8	dog	MEOW	dog	0.298694743120157
8	dog	WOOF	dog	0.647021855334359
8	dog	WOOF	dog	0.273308227078794
8	cat	WOOF	cat	0.227695822802989
8	cat	WOOF	cat	0.26407383876792
8	dog	MEOW	dog	0.252283096522075
8	dog	WOOF	dog	0.783212068100162
8	dog	MEOW	cat	0.315392623295443
8	dog	MEOW	dog	0.257594162784196
8	dog	WOOF	dog	0.503357325722347
8	dog	MEOW	dog	1.07405124600309
8	dog	MEOW	dog	0.510274622876237
8	cat	WOOF	cat	0.329233885150275
8	dog	MEOW	dog	0.369495190516954
8	dog	WOOF	dog	1.2291381884688
8	dog	WOOF	dog	0.572694241386306
8	dog	WOOF	dog	0.458719902218428
8	cat	MEOW	cat	0.217850819253243
8	dog	MEOW	dog	0.316303452673465
8	cat	WOOF	cat	0.91809663176839
8	cat	MEOW	cat	0.39154195837452
8	dog	WOOF	dog	0.455506410829654
8	cat	MEOW	cat	0.729197267756373
8	cat	MEOW	cat	0.329982563520231
8	dog	MEOW	dog	0.250870518615688
8	cat	WOOF	cat	0.343934257501671
8	cat	MEOW	dog	0.432460969910083
8	cat	MEOW	cat	0.318613933487783
8	cat	WOOF	cat	0.219518985714405
8	cat	MEOW	cat	0.309312296270643
8	cat	WOOF	cat	0.307853251747317
8	dog	WOOF	dog	0.369756103916653
8	cat	MEOW	cat	0.449030024972086
8	dog	WOOF	dog	0.361328377724809
8	dog	WOOF	cat	0.260768487491776
8	dog	WOOF	dog	0.503438311469496
8	cat	MEOW	dog	0.322967946031249
8	dog	WOOF	dog	0.253483937912662
8	cat	MEOW	cat	0.507226422781012
8	dog	MEOW	cat	0.456038553738154
8	cat	WOOF	cat	0.404595375030666
8	dog	MEOW	cat	0.28907426120772
8	cat	WOOF	cat	0.275932133940105
8	dog	MEOW	dog	0.440719826812378
8	cat	WOOF	cat	0.333088187438197
8	dog	MEOW	dog	0.555888312506561
8	cat	WOOF	cat	0.437895705476342
8	dog	WOOF	dog	0.534005953433337
8	dog	MEOW	dog	0.335074612111352
8	dog	WOOF	dog	0.442687290600279
8	dog	WOOF	dog	0.723231476691788
8	cat	WOOF	cat	0.299318755648343
8	cat	WOOF	cat	0.407927934446438
8	cat	MEOW	cat	0.294536888361784
8	cat	MEOW	dog	0.32214109884384
8	dog	MEOW	dog	0.360941049843198
8	dog	MEOW	dog	0.253219052477486
8	dog	MEOW	dog	0.38894591841036
8	dog	WOOF	dog	0.746513853455374
8	cat	WOOF	cat	0.597809021810642
8	cat	WOOF	cat	0.533789247509978
8	dog	MEOW	dog	0.584734598058204
8	dog	WOOF	dog	0.242551828189573
8	dog	WOOF	cat	1.65565701124255
8	dog	MEOW	dog	0.610116429957248
8	dog	MEOW	dog	0.26748805430124
8	cat	WOOF	dog	0.543933200255184
8	cat	WOOF	cat	0.37134570063424
8	dog	MEOW	dog	0.36408444080468
8	dog	MEOW	dog	0.318875952376547
8	dog	MEOW	dog	0.337554998332812
8	dog	MEOW	dog	0.296905753739999
8	dog	WOOF	dog	0.238700358060913
8	cat	WOOF	cat	0.228620908906551
8	dog	MEOW	dog	0.299336051464446
8	dog	WOOF	dog	0.319837926467813
8	cat	WOOF	cat	0.826496452771042
8	dog	MEOW	dog	0.307957834237462
8	cat	MEOW	cat	0.427170501859728
8	dog	WOOF	dog	0.626611556861239
8	dog	WOOF	dog	0.710292064811678
8	cat	MEOW	cat	0.301507864697438
8	dog	MEOW	dog	0.765576844953026
8	cat	MEOW	cat	1.08286739590844
8	dog	WOOF	dog	0.439774364464856
8	dog	WOOF	dog	0.706445921004377
8	dog	MEOW	dog	0.470401020669231
8	cat	MEOW	cat	0.286861322740083
8	cat	MEOW	cat	0.469852549707332
8	cat	MEOW	cat	0.457656244811878
8	cat	MEOW	cat	0.943382540434074
8	dog	WOOF	dog	0.333584624696923
8	cat	WOOF	cat	0.416186784395463
8	dog	MEOW	dog	0.421370951675701
8	cat	WOOF	dog	0.406353183454555
8	cat	MEOW	cat	0.523919234651193
8	cat	MEOW	cat	0.408898001893717
8	dog	WOOF	dog	0.431868185548263
8	dog	MEOW	dog	0.238519874370197
8	dog	MEOW	dog	0.279023716913214
8	dog	WOOF	dog	0.318485455763445
8	cat	MEOW	cat	0.416858598791848
8	dog	WOOF	dog	1.20709645747742
8	cat	WOOF	cat	0.682882624129469
8	cat	WOOF	cat	0.481830352564787
8	cat	WOOF	cat	0.271991478012207
8	cat	MEOW	dog	0.545618711650309
8	dog	WOOF	cat	1.03096169222805
8	dog	MEOW	dog	0.379795823203669
8	cat	MEOW	cat	1.04652370085079
8	dog	MEOW	dog	0.678746087483781
8	cat	MEOW	cat	0.354576679074837
8	dog	MEOW	dog	0.297790674208557
8	dog	MEOW	dog	0.491862443895297
8	dog	MEOW	dog	0.294538848584732
8	dog	MEOW	dog	0.303995862050099
8	dog	MEOW	cat	0.407026349507423
8	dog	WOOF	dog	0.255737991439041
8	cat	MEOW	dog	0.287449774381265
8	cat	WOOF	cat	0.772424072592965
8	cat	WOOF	cat	0.510856569966277
8	dog	MEOW	dog	0.703967971549778
8	dog	WOOF	dog	0.333227783327093
8	dog	WOOF	dog	0.511396294906131
8	dog	MEOW	dog	0.943036190099692
8	dog	WOOF	dog	0.421807462118812
8	cat	MEOW	cat	0.366544731294535
8	dog	WOOF	dog	0.384123224301167
8	dog	WOOF	dog	0.703976470201958
8	dog	WOOF	dog	0.417107359846397
8	cat	MEOW	cat	0.268401596610786
9	cat	MEOW	cat	0.381277433913506
9	dog	WOOF	dog	0.47477934350172
9	dog	WOOF	cat	0.762793479140776
9	dog	MEOW	cat	0.394313448759661
9	dog	MEOW	dog	0.358260971743726
9	cat	MEOW	cat	0.286455369630778
9	dog	MEOW	dog	0.729142580445534
9	dog	WOOF	cat	0.907941082629886
9	cat	WOOF	dog	0.702323153215049
9	dog	WOOF	dog	0.805395361150685
9	dog	MEOW	dog	0.605248872907229
9	cat	MEOW	dog	0.272251729713537
9	dog	MEOW	dog	0.227932543913782
9	cat	MEOW	cat	0.468510946460193
9	dog	WOOF	cat	0.358763007385169
9	dog	MEOW	dog	0.248368357492542
9	cat	WOOF	cat	0.708997035298472
9	cat	WOOF	cat	0.388653374519784
9	cat	WOOF	dog	0.842661201947009
9	cat	MEOW	cat	1.19738862139609
9	dog	MEOW	dog	0.235180726105186
9	cat	MEOW	dog	0.764126800458369
9	dog	WOOF	cat	0.560064970913312
9	dog	MEOW	dog	0.496215688530683
9	cat	WOOF	cat	0.362167315899079
9	cat	WOOF	cat	0.228789742894299
9	dog	WOOF	cat	0.224117310805889
9	dog	MEOW	dog	0.414841738934092
9	cat	MEOW	cat	0.376719812741609
9	dog	MEOW	dog	0.773025735858254
9	dog	MEOW	cat	0.392260658977406
9	dog	WOOF	cat	0.299278084900458
9	cat	WOOF	cat	0.217504215403535
9	cat	MEOW	cat	0.297108922117376
9	cat	WOOF	dog	0.96840377853112
9	cat	WOOF	cat	0.223105531802343
9	dog	MEOW	cat	0.302327205764503
9	dog	WOOF	dog	0.471326054804016
9	dog	WOOF	cat	0.665448087774739
9	cat	MEOW	cat	0.323480679831609
9	dog	MEOW	cat	0.228561945893448
9	dog	WOOF	dog	0.336510273039536
9	cat	WOOF	cat	0.259752606523148
9	dog	MEOW	dog	0.75572034304253
9	dog	MEOW	cat	0.429665509736118
9	dog	WOOF	cat	0.238860733380502
9	dog	WOOF	dog	0.462911125398053
9	cat	WOOF	dog	0.372119622809871
9	cat	WOOF	cat	0.531752442144093
9	cat	MEOW	dog	0.822486291252337
9	cat	WOOF	dog	0.709052360073915
9	cat	MEOW	dog	0.446939221180238
9	cat	WOOF	cat	0.51420564324843
9	dog	WOOF	dog	1.43891040887762
9	dog	WOOF	dog	0.377663852475457
9	cat	WOOF	cat	0.215757498954704
9	cat	MEOW	dog	0.444716301717372
9	dog	WOOF	cat	0.275472360037085
9	cat	MEOW	cat	0.673118562833703
9	cat	MEOW	cat	0.298024434883226
9	cat	MEOW	cat	0.513508331028671
9	dog	MEOW	cat	0.358106607895482
9	cat	WOOF	cat	0.280933314992811
9	cat	MEOW	cat	0.281678882989336
9	dog	WOOF	cat	0.752485261805317
9	cat	WOOF	cat	0.306704764614414
9	dog	MEOW	cat	0.307397805850745
9	dog	WOOF	cat	0.204408140063797
9	cat	WOOF	dog	0.76918812961391
9	dog	MEOW	dog	1.42808001024054
9	dog	WOOF	dog	0.430155143220371
9	cat	MEOW	dog	0.592684741195735
9	dog	MEOW	cat	0.356131475889757
9	dog	MEOW	cat	0.889162909265355
9	cat	WOOF	cat	0.802456044757001
9	cat	WOOF	cat	0.242239239095725
9	dog	WOOF	cat	0.289362445590175
9	cat	WOOF	cat	0.27059165161628
9	cat	WOOF	cat	0.396279799557036
9	cat	WOOF	cat	0.474517946550569
9	cat	MEOW	cat	0.274257975619018
9	dog	WOOF	dog	0.327968724228229
9	dog	MEOW	dog	0.480038495695922
9	cat	WOOF	cat	0.488311508402884
9	dog	WOOF	cat	0.531382829484919
9	cat	MEOW	dog	0.452874947927869
9	cat	MEOW	cat	0.384246859363041
9	cat	MEOW	cat	0.295940616054111
9	dog	WOOF	cat	0.681380921045078
9	cat	WOOF	cat	0.237650255296396
9	cat	MEOW	dog	0.385311457304768
9	dog	MEOW	cat	0.315853636522385
9	cat	WOOF	cat	0.555119251859842
9	cat	WOOF	cat	0.976054978807263
9	cat	MEOW	cat	0.372759999678235
9	dog	MEOW	dog	0.323712861812381
9	dog	MEOW	cat	0.272846943472841
9	dog	WOOF	dog	0.272978470319406
9	dog	WOOF	dog	0.826552571261205
9	dog	WOOF	cat	0.481219417836824
9	dog	MEOW	dog	0.341684219178506
9	cat	WOOF	dog	0.624609840058729
9	cat	WOOF	dog	0.352783637453881
9	cat	MEOW	cat	0.454124781306777
9	cat	WOOF	cat	0.332911046086091
9	dog	MEOW	dog	0.375197220453522
9	dog	MEOW	dog	0.298071730389549
9	dog	WOOF	dog	0.772806221999599
9	dog	MEOW	dog	0.279293400304199
9	cat	WOOF	cat	0.355140181347409
9	cat	MEOW	cat	0.608414183367841
9	cat	WOOF	cat	0.243195522759869
9	cat	MEOW	cat	0.45440536991711
9	cat	MEOW	cat	0.677663613275239
9	dog	MEOW	cat	0.418060415626832
9	cat	WOOF	cat	0.267054643445953
9	dog	WOOF	cat	0.385809869381795
9	cat	WOOF	cat	0.401945635095194
9	cat	MEOW	cat	0.51573231788004
9	dog	MEOW	cat	0.550113946321351
9	cat	MEOW	dog	0.377054949490224
9	dog	MEOW	dog	0.278595051238747
9	dog	MEOW	cat	0.442771786032157
9	dog	MEOW	dog	0.248953838647296
9	dog	WOOF	dog	0.40975237600051
9	dog	WOOF	cat	0.29562857134051
9	dog	MEOW	dog	0.301323553410946
9	dog	MEOW	dog	0.480168280382266
9	cat	WOOF	cat	0.289355316556809
9	cat	MEOW	dog	0.80343319675735
9	cat	WOOF	dog	0.425485016489669
9	dog	WOOF	cat	0.637244445756458
9	dog	MEOW	dog	0.432323431532457
9	dog	MEOW	dog	0.22861734300698
9	cat	MEOW	cat	0.520496082129331
9	cat	WOOF	cat	0.283052606714911
9	cat	WOOF	cat	0.566439555461603
9	dog	MEOW	dog	0.284457010139919
9	dog	WOOF	dog	0.488031395892291
9	cat	WOOF	cat	0.322660596938022
9	dog	WOOF	dog	0.404702405205293
9	dog	WOOF	dog	0.618450916694047
9	dog	WOOF	dog	0.326008920937905
9	dog	WOOF	cat	0.220369203485686
9	cat	MEOW	cat	0.412323568299382
9	cat	WOOF	cat	0.40255285477256
9	dog	WOOF	dog	0.385090653104121
9	dog	WOOF	dog	0.352913699801141
9	dog	WOOF	cat	0.270781207976443
9	cat	MEOW	cat	0.312257322423765
9	dog	WOOF	cat	0.28997468677922
9	dog	WOOF	cat	0.378871067992339
9	cat	WOOF	cat	0.208054586357925
9	cat	MEOW	dog	0.297542031539781
9	dog	WOOF	cat	0.542031113406499
9	cat	WOOF	cat	0.235910604612164
9	dog	WOOF	dog	0.661037052010573
9	dog	MEOW	cat	0.507232051827033
9	cat	MEOW	cat	0.466692406128332
9	dog	MEOW	dog	0.32832986588996
9	cat	MEOW	cat	0.356533229860516
9	cat	MEOW	cat	1.07244853261396
9	cat	WOOF	cat	0.365756517150955
9	dog	MEOW	cat	0.596701533500889
9	dog	MEOW	dog	0.29358531689069
9	cat	MEOW	cat	1.18923159516063
9	cat	WOOF	dog	0.419713033979407
9	cat	MEOW	cat	0.406566260588064
9	dog	MEOW	dog	0.589477291224418
9	cat	MEOW	dog	0.304357529727898
9	cat	WOOF	cat	0.276533553112214
9	dog	MEOW	dog	0.308159470896369
9	cat	WOOF	cat	0.260780707224943
9	cat	MEOW	cat	0.423271840374924
9	dog	WOOF	dog	0.358652947890819
9	dog	WOOF	cat	0.491789855598679
9	dog	WOOF	cat	1.25781088926907
9	dog	MEOW	cat	0.725764204907786
9	dog	WOOF	dog	0.748200471444474
9	dog	WOOF	dog	0.433199490425747
9	cat	WOOF	cat	0.229501978796038
9	dog	WOOF	dog	0.31207744697687
9	cat	MEOW	cat	0.912509888860196
9	dog	WOOF	dog	0.275743711955902
9	cat	MEOW	cat	0.234163344463893
9	cat	WOOF	cat	0.292661318057241
9	dog	WOOF	dog	0.355267365998482
9	dog	MEOW	cat	0.475840216354012
9	cat	MEOW	cat	0.371839705649687
9	cat	WOOF	dog	0.58797391278172
9	dog	WOOF	cat	0.223148143487488
9	cat	MEOW	cat	0.523990479005759
9	cat	MEOW	dog	0.295289576447386
9	dog	MEOW	cat	0.312074181797581
9	dog	MEOW	cat	0.545578090282307
9	dog	MEOW	dog	0.425820136733186
9	cat	WOOF	dog	0.961741911015957
9	dog	WOOF	cat	0.290514495714147
9	dog	WOOF	cat	0.387152318186506
9	dog	MEOW	dog	0.286200200559282
9	dog	WOOF	cat	0.332760664082306
9	cat	WOOF	cat	0.29740459427971
9	dog	WOOF	dog	1.15798408953154
9	dog	WOOF	cat	0.233781314090561
9	cat	MEOW	cat	0.805773167671252
9	cat	MEOW	dog	0.270149438116012
9	dog	MEOW	dog	0.554728351686197
9	cat	WOOF	dog	0.450306627123981
9	dog	WOOF	dog	0.500272123575184
9	cat	MEOW	cat	0.304467902915907
9	cat	MEOW	dog	0.241709979277067
9	dog	WOOF	dog	1.07692212525351
9	dog	MEOW	dog	0.432731003224887
9	dog	WOOF	dog	0.476098205374466
9	dog	WOOF	cat	0.273871803602343
9	cat	WOOF	dog	1.02494344529249
9	dog	MEOW	dog	0.376625620561837
9	dog	WOOF	cat	0.280384710324745
9	cat	MEOW	dog	0.471988615802724
9	dog	MEOW	dog	0.599515425536359
9	dog	WOOF	cat	0.34882671924022
9	dog	MEOW	cat	0.671177115601335
9	cat	WOOF	cat	0.593801040102585
9	cat	MEOW	dog	0.616622337151734
9	dog	MEOW	dog	0.366906893825227
9	cat	MEOW	cat	0.370006150810237
9	dog	MEOW	dog	0.598985691614308
9	cat	WOOF	cat	0.793164731235262
9	dog	WOOF	cat	0.605910560252551
9	cat	WOOF	cat	0.456083769327859
9	cat	WOOF	cat	0.583456926311666
9	cat	WOOF	cat	0.213825848848932
9	dog	WOOF	cat	0.846921850680485
9	cat	MEOW	cat	0.321967026884868
9	dog	WOOF	cat	0.259726679241806
9	cat	WOOF	cat	0.4329394171908
9	dog	WOOF	cat	0.272891871283559
9	cat	WOOF	cat	0.527031115946274
9	dog	WOOF	dog	0.730013446144938
9	dog	MEOW	dog	0.570283617285831
9	dog	MEOW	dog	0.300809191520827
9	cat	WOOF	cat	0.64287359937841
9	cat	WOOF	cat	0.398775426801603
9	dog	MEOW	dog	0.540622724740931
9	cat	MEOW	cat	0.384314345287181
9	cat	WOOF	cat	0.208006951830342
9	cat	MEOW	cat	0.55170764266562
9	cat	WOOF	cat	0.286916626392201
9	cat	MEOW	cat	0.337202926088929
9	dog	MEOW	cat	0.566399438716736
9	dog	MEOW	cat	1.30742762615886
9	dog	WOOF	dog	0.31620945672255
9	dog	WOOF	dog	0.377025085718665
9	dog	MEOW	dog	0.279373210988962
9	cat	WOOF	cat	0.344917867404231
9	dog	MEOW	dog	0.35069212984185
9	cat	WOOF	cat	0.443052368252167
9	cat	MEOW	cat	0.457875452591994
9	dog	WOOF	cat	0.421406708109598
9	cat	WOOF	cat	0.293894288016767
9	cat	WOOF	cat	0.224201498344962
9	dog	MEOW	dog	0.361147321419297
9	cat	MEOW	dog	0.342460953201903
9	cat	MEOW	cat	0.300342163741733
9	cat	MEOW	cat	0.471986585199138
9	dog	WOOF	dog	0.413226518768811
9	cat	MEOW	dog	0.636904446724796
9	dog	MEOW	dog	0.870357501458675
9	dog	MEOW	dog	0.389076600151522
9	cat	WOOF	cat	0.306871743006187
9	cat	WOOF	cat	0.356870144862641
9	dog	MEOW	dog	1.16916073965053
9	dog	MEOW	dog	0.386461778960588
9	cat	WOOF	cat	0.207958331509469
9	dog	WOOF	cat	0.263379817775952
9	dog	MEOW	dog	0.530296294736877
9	cat	MEOW	cat	0.570364230771686
9	dog	WOOF	cat	0.286925350628849
9	dog	MEOW	dog	0.641615886641695
9	cat	MEOW	dog	0.22079430650704
9	dog	MEOW	dog	0.387304600120398
9	dog	WOOF	dog	0.411229337870813
9	cat	WOOF	cat	0.305192794111739
9	cat	MEOW	cat	0.367820713476227
9	dog	MEOW	dog	0.877807046723874
9	dog	MEOW	dog	0.47802860127174
9	dog	WOOF	dog	0.723250182863909
9	cat	MEOW	cat	0.679709542236858
9	dog	WOOF	dog	0.434908297299687
9	cat	MEOW	cat	0.402452861210248
9	cat	MEOW	cat	0.30639526694305
9	cat	MEOW	dog	0.32685659536928
9	cat	WOOF	cat	0.857615937190394
9	cat	WOOF	cat	0.372624928896174
9	cat	MEOW	dog	0.426637937438223
9	cat	MEOW	cat	0.61759593742636
9	dog	MEOW	dog	0.555734875459329
9	dog	WOOF	cat	0.319440573804772
9	dog	MEOW	cat	0.299434586509956
9	cat	MEOW	cat	0.560642962940191
9	cat	WOOF	cat	0.359760413719607
9	cat	MEOW	cat	0.578152472737546
9	cat	WOOF	cat	0.325113167284418
9	dog	MEOW	dog	0.787642607010443
9	dog	WOOF	cat	0.263075340299603
9	dog	MEOW	dog	0.246626989876155
9	dog	MEOW	dog	0.564908700643136
9	cat	WOOF	cat	0.371709724646823
9	dog	WOOF	dog	0.427459853512299
9	dog	MEOW	dog	0.536985935806779
9	dog	MEOW	dog	0.39576256319507
9	cat	WOOF	dog	0.625857425180643
9	cat	WOOF	cat	0.246074166578451
9	cat	WOOF	cat	0.208595552955212
9	dog	WOOF	dog	0.548844261316158
9	cat	WOOF	cat	0.322120777740914
9	dog	WOOF	dog	0.347316759653181
9	cat	WOOF	cat	0.327515877654323
9	dog	MEOW	dog	0.40014067961056
9	cat	MEOW	cat	0.400161927566685
9	cat	WOOF	cat	0.221253838199645
9	cat	MEOW	cat	0.355245899008607
9	cat	MEOW	cat	0.419574105648365
9	dog	WOOF	dog	0.486857183452788
9	dog	MEOW	dog	0.527479785616354
9	dog	MEOW	dog	0.305068011122585
9	dog	MEOW	dog	0.43270659486772
9	dog	WOOF	cat	0.465291644867248
9	dog	WOOF	cat	0.227302648420874
9	cat	MEOW	cat	0.395028211558658
9	dog	MEOW	dog	0.61952304198083
9	dog	MEOW	cat	0.386084413190279
9	dog	MEOW	dog	0.92815658384295
9	cat	WOOF	cat	0.21109556744041
9	dog	WOOF	cat	0.484437903682674
9	dog	WOOF	cat	0.506601709930152
9	cat	WOOF	dog	0.717640024595132
9	cat	WOOF	cat	0.480984630119348
9	cat	MEOW	cat	0.396042850718957
9	dog	WOOF	cat	0.232828211698963
9	cat	MEOW	cat	0.751761428427701
9	dog	WOOF	dog	0.44849944910666
9	dog	MEOW	cat	0.356657476296143
9	dog	WOOF	dog	0.58460532757018
9	cat	WOOF	cat	0.31220779145949
9	dog	WOOF	cat	0.230215036772246
9	dog	WOOF	dog	0.55007442284332
9	cat	MEOW	dog	0.688235378943891
9	dog	WOOF	dog	0.459478139751111
9	cat	WOOF	dog	0.339729510101528
9	cat	MEOW	cat	0.344557722012049
9	cat	MEOW	cat	0.263775914043128
9	cat	MEOW	cat	0.557297295656389
9	dog	WOOF	dog	0.309380476841483
9	dog	WOOF	cat	0.361190564610556
9	cat	WOOF	dog	0.391429054727353
9	cat	MEOW	dog	0.347085580853719
9	cat	WOOF	cat	0.240236353288527
9	dog	WOOF	cat	1.03469626716376
9	dog	WOOF	dog	0.669252265784153
9	cat	MEOW	cat	0.536644601692681
9	cat	WOOF	cat	0.414816957065652
9	dog	WOOF	dog	0.433216630975896
9	dog	MEOW	dog	0.337232018812381
9	dog	WOOF	cat	0.719054603151306
9	cat	WOOF	cat	0.368139311491497
9	cat	WOOF	dog	0.367417953015581
9	dog	WOOF	dog	0.457416246646592
9	cat	MEOW	cat	0.311560663572572
9	dog	MEOW	dog	0.405061776068698
9	cat	WOOF	cat	0.249014809894169
9	dog	WOOF	cat	0.212019817666042
9	cat	MEOW	cat	0.874437004938987
9	cat	WOOF	cat	0.484531776669263
9	dog	WOOF	cat	0.255034319358856
9	cat	MEOW	cat	0.723664358171353
9	dog	MEOW	dog	0.420240968841754
9	cat	MEOW	cat	0.692571722732767
9	dog	WOOF	dog	0.798834738438787
9	cat	MEOW	cat	0.420238055232917
9	cat	MEOW	cat	0.410658168343059
9	cat	MEOW	cat	0.559909605631131
9	dog	MEOW	dog	0.371831049510612
9	cat	MEOW	cat	0.357343858601422
9	dog	MEOW	cat	0.576045207055645
9	dog	MEOW	dog	0.355157832915302
9	dog	WOOF	cat	0.281233462103981
9	cat	WOOF	dog	0.687988754447102
9	dog	WOOF	cat	0.428711231464908
9	cat	MEOW	cat	0.294266241598214
9	cat	WOOF	cat	0.214730631451405
9	cat	WOOF	dog	0.830150522700903
9	cat	WOOF	dog	0.36593864141693
9	cat	MEOW	cat	0.279435203023373
9	cat	MEOW	cat	0.27534329216908
9	cat	WOOF	cat	0.273206528378599
9	cat	WOOF	cat	1.08589485090738
9	dog	WOOF	cat	0.698034559379197
9	cat	MEOW	dog	0.363317888291542
9	cat	MEOW	dog	0.343314606070829
9	dog	MEOW	dog	0.374150753378365
9	cat	MEOW	dog	0.418633563784013
9	cat	WOOF	cat	0.322939724299594
9	cat	MEOW	cat	0.33065857020582
9	dog	MEOW	dog	0.313943212954267
9	dog	MEOW	cat	0.219832905763922
9	dog	WOOF	cat	0.37358012708132
9	cat	WOOF	cat	0.751463766589633
9	cat	MEOW	dog	0.479775412958736
9	cat	WOOF	dog	0.518689243208356
9	dog	MEOW	dog	0.824048934524112
9	dog	WOOF	cat	0.596645001156164
9	cat	WOOF	cat	0.332713869223767
9	cat	MEOW	dog	0.364261624849248
9	cat	MEOW	dog	0.274211947817997
9	dog	MEOW	cat	0.458859548576907
9	dog	WOOF	cat	0.292849844194784
9	dog	MEOW	dog	0.224189698089759
9	cat	WOOF	dog	0.597024320941796
9	cat	MEOW	dog	0.236595223951946
9	cat	MEOW	cat	0.559674625137181
9	dog	WOOF	dog	0.396507511181404
9	dog	MEOW	dog	0.416001309428894
9	cat	MEOW	cat	0.437056751831378
9	cat	WOOF	dog	0.262429704771849
9	cat	MEOW	cat	0.644825014443273
